ID	GeneSymbol	mRNA_Accession	adj.P.Val	P.Value	t	B	logFC	Gene.title
10603289	Clcn5	NM_001243762 	0.808299	3.21E-01	1.0820361	-6.34412	0.16252472	"chloride channel, voltage-sensitive 5"
10422500	Gm5089	NR_033325 	0.808425	3.21E-01	1.081857	-6.34431	0.17696144	predicted gene 5089
10454525	Iws1	NM_173441 	0.808477	3.21E-01	-1.0817204	-6.34445	-0.34109918	IWS1 homolog (S. cerevisiae)
10342024		---	0.808477	3.21E-01	-1.0816933	-6.34448	-0.27174467	
10607280		ENSMUST00000119124 	0.808805	3.21E-01	-1.0813188	-6.34487	-0.17460381	
10463282	Entpd7	NM_053103 	0.80884	3.21E-01	1.0811489	-6.34505	0.30537734	ectonucleoside triphosphate diphosphohydrolase 7
10389177	Mmp28	NM_080453 	0.80884	3.21E-01	1.0811201	-6.34508	0.1574467	matrix metallopeptidase 28 (epilysin)
10508676	Matn1	NM_010769 	0.80884	3.21E-01	1.0811154	-6.34508	0.16757332	"matrilin 1, cartilage matrix protein"
10434523	Polr2h	NM_145632 	0.808983	3.21E-01	-1.0809197	-6.34528	-0.3187993	polymerase (RNA) II (DNA directed) polypeptide H
10489078	Dsn1	NM_025853 	0.809026	3.22E-01	-1.0808206	-6.34539	-0.20739059	"DSN1 homolog, MIS12 kinetochore complex component"
10517147	Dhdds///Dhdds	NM_026144 	0.809026	3.22E-01	-1.0807111	-6.3455	-0.2990466	dehydrodolichyl diphosphate synthase///dehydrodolichyl diphosphate synthase
10407792	Gpr137b-ps	NR_003568 	0.809026	3.22E-01	-1.0807084	-6.34551	-0.29792607	"G protein-coupled receptor 137B, pseudogene"
10478124	Slc32a1	NM_009508 	0.809069	3.22E-01	1.0805793	-6.34564	0.22183583	"solute carrier family 32 (GABA vesicular transporter), member 1"
10469312	Pter	NM_008961 	0.809069	3.22E-01	1.0805532	-6.34567	0.15760532	phosphotriesterase related
10519117	Prkcz	NM_001039079 	0.809252	3.22E-01	1.0803192	-6.34591	0.20449142	"protein kinase C, zeta"
10363696	D630028G08Rik	AK038706 	0.809267	3.22E-01	-1.0801729	-6.34606	-0.17462729	RIKEN cDNA D630028G08 gene
10594745	Mir190a	NR_029576 	0.809267	3.22E-01	-1.0801366	-6.3461	-0.14010092	microRNA 190a
10552208	B230322F03Rik	ENSMUST00000181932 	0.809267	3.22E-01	1.0801349	-6.3461	0.2921093	RIKEN cDNA B230322F03 gene
10492220	Selt	NM_001040396 	0.809293	3.22E-01	-1.0800534	-6.34619	-0.42617526	selenoprotein T
10367215	Apon	NM_133996 	0.80936	3.22E-01	-1.0799312	-6.34632	-0.16560096	apolipoprotein N
10510399	Masp2	NM_001003893 	0.809712	3.22E-01	-1.0795106	-6.34676	-0.16032652	mannan-binding lectin serine peptidase 2
10584600		---	0.809712	3.22E-01	1.0794457	-6.34682	0.12344717	
10503161	Chd7	NM_001277149 	0.809712	3.22E-01	-1.0794161	-6.34685	-0.24940349	chromodomain helicase DNA binding protein 7
10342618		---	0.809712	3.22E-01	-1.079364	-6.34691	-1.81512973	
10465106	Ovol1	NM_019935 	0.80988	3.22E-01	1.0791121	-6.34717	0.15654958	ovo like zinc finger 1
10416273	Phyhip	NM_145981 	0.80988	3.22E-01	1.0790881	-6.3472	0.22662394	phytanoyl-CoA hydroxylase interacting protein
10538201	Malsu1	NM_029353 	0.809975	3.22E-01	1.0789196	-6.34737	0.43681578	mitochondrial assembly of ribosomal large subunit 1
10338216		---	0.809975	3.22E-01	-1.0788834	-6.34741	-0.40722071	
10511580	Pdp1	NM_001033453 	0.810011	3.22E-01	-1.0787921	-6.34751	-0.37320397	pyruvate dehyrogenase phosphatase catalytic subunit 1
10489346		ENSMUST00000117318 	0.810082	3.22E-01	-1.0785917	-6.34771	-0.25987182	
10451052	Gm10498	AK136747 	0.810082	3.22E-01	-1.0785639	-6.34774	-0.14453718	predicted gene 10498
10450226	Ppt2	NM_019441 	0.810082	3.22E-01	-1.0785536	-6.34775	-0.13655718	palmitoyl-protein thioesterase 2
10557508	Doc2a	NM_010069 	0.810179	3.23E-01	-1.0784022	-6.34791	-0.15135024	"double C2, alpha"
10373950	Nipsnap1	NM_008698 	0.810181	3.23E-01	-1.0782723	-6.34805	-0.34350779	nipsnap homolog 1 (C. elegans)
10570729	Defa33///Defa2///Defa32///Defa27///Defa30///Defa-ps1///Gm14851///Defa26///Defa28///Defa24///Defa23///Defa20///Defa17///Defa6///Defa4///Defa3///Defa25///Defa31///Defa29	NM_001167790 	0.810181	3.23E-01	-1.0782657	-6.34805	-0.23288665	"defensin, alpha, 33///defensin, alpha, 2///defensin, alpha, 32///defensin, alpha, 27///defensin, alpha, 30///defensin, alpha, pseudogene 1///predicted gene 14851///defensin, alpha, 26///defensin, alpha, 28///defensin, alpha, 24///defensin, alpha, 23///defensin, alpha, 20///defensin, alpha, 17///defensin, alpha, 6///defensin, alpha, 4///defensin, alpha, 3///defensin, alpha, 25///defensin, alpha, 31///defensin, alpha, 29"
10595848	Spsb4	ENSMUST00000064445 	0.810181	3.23E-01	1.0781182	-6.34821	0.20686306	splA/ryanodine receptor domain and SOCS box containing 4
10568765	Tcerg1l	NM_183289 	0.810181	3.23E-01	1.0780652	-6.34826	0.13725459	transcription elongation regulator 1-like
10343500		---	0.810181	3.23E-01	1.0780592	-6.34827	0.5174777	
10605007	Xlr3b///Xlr3c///Xlr3a	NM_001081643 	0.810181	3.23E-01	-1.0779893	-6.34834	-0.13429755	X-linked lymphocyte-regulated 3B///X-linked lymphocyte-regulated 3C///X-linked lymphocyte-regulated 3A
10461735	Glyat	NM_145935 	0.810181	3.23E-01	-1.0779866	-6.34835	-0.12092464	glycine-N-acyltransferase
10601786		XM_006528654 	0.810181	3.23E-01	-1.0779479	-6.34839	-0.20763179	
10339853		---	0.81041	3.23E-01	1.0776469	-6.3487	0.25536947	
10341956		---	0.81041	3.23E-01	-1.0776027	-6.34875	-0.60980779	
10548622	Gm8882///Prb1///Prpmp5///Gm5154///Gm4736	NM_001177588 	0.81041	3.23E-01	-1.0775152	-6.34884	-0.33827605	predicted gene 8882///proline-rich protein BstNI subfamily 1///proline-rich protein MP5///predicted gene 5154///predicted gene 4736
10414736		ENSMUST00000103580 	0.81041	3.23E-01	-1.0774994	-6.34885	-0.26306831	
10570726	Defa33///Defa2///Defa32///Defa30///Defa-ps1///Gm7861///Gm7849///Gm14851///Defa26///Defa23///Defa22///Defa20///Defa21///Defa17///Defa4///Defa3///Defa31///Defa29	NM_001079933 	0.810428	3.23E-01	-1.0773675	-6.34899	-0.14570265	"defensin, alpha, 33///defensin, alpha, 2///defensin, alpha, 32///defensin, alpha, 30///defensin, alpha, pseudogene 1///predicted gene 7861///predicted gene 7849///predicted gene 14851///defensin, alpha, 26///defensin, alpha, 23///defensin, alpha, 22///defensin, alpha, 20///defensin, alpha, 21///defensin, alpha, 17///defensin, alpha, 4///defensin, alpha, 3///defensin, alpha, 31///defensin, alpha, 29"
10577312		---	0.810428	3.23E-01	-1.0772673	-6.34909	-0.16337775	
10488441	Zfp120	NM_023266 	0.810428	3.23E-01	1.0772372	-6.34913	0.19538824	zinc finger protein 120
10597619	Slc22a13b-ps	NR_033303 	0.810428	3.23E-01	-1.077217	-6.34915	-0.13155676	"solute carrier family 22 (organic cation transporter), member 13b, pseudogene"
10489589	4930445K14Rik	AK015392 	0.810428	3.23E-01	-1.0770931	-6.34928	-0.25073644	RIKEN cDNA 4930445K14 gene
10443199	C130040N14Rik	XR_385498 	0.810428	3.23E-01	-1.0770818	-6.34929	-0.17535087	RIKEN cDNA C130040N14 gene
10413598	Tmem110	NM_028839 	0.810428	3.23E-01	1.0770341	-6.34934	0.17862242	transmembrane protein 110
10398130	Ak7	NM_030187 	0.810428	3.23E-01	-1.0767948	-6.34959	-0.1897872	adenylate kinase 7
10530536	Tec	NM_001113460 	0.810428	3.23E-01	-1.0767921	-6.34959	-0.35479897	tec protein tyrosine kinase
10455970	BC023105	XR_397994 	0.810428	3.23E-01	-1.0766771	-6.34971	-0.17765172	cDNA sequence BC023105
10423383		---	0.810428	3.23E-01	1.0765389	-6.34985	0.65075568	
10408928	Hspb1	NM_013560 	0.810428	3.23E-01	1.0763502	-6.35005	0.62993039	heat shock protein 1
10368287	Taar9	NM_001010831 	0.810428	3.23E-01	-1.0763449	-6.35006	-0.21349324	trace amine-associated receptor 9
10466370	Olfr1501	NM_146633 	0.810428	3.23E-01	-1.0763087	-6.35009	-0.15941909	olfactory receptor 1501
10599427		ENSMUST00000121923 	0.810428	3.23E-01	-1.0762463	-6.35016	-0.26947341	
10415156	Gm10364	NR_073535 	0.810428	3.23E-01	-1.0762227	-6.35018	-0.21107111	glyceraldehyde-3-phosphate dehydrogenase pseudogene
10464128	Casp7	NM_007611 	0.810428	3.23E-01	-1.0761405	-6.35027	-0.26042972	caspase 7
10499560	Adam15	NM_001037722 	0.810428	3.23E-01	1.07608	-6.35033	0.13530699	a disintegrin and metallopeptidase domain 15 (metargidin)
10450744		ENSMUST00000174739 	0.810428	3.24E-01	1.0760366	-6.35038	0.34343148	
10369920	Lrrc75b	NM_198860 	0.810428	3.24E-01	-1.0760154	-6.3504	-0.21225078	leucine rich repeat containing 75B
10423379	Tiaf2	AF075717 	0.810428	3.24E-01	1.0759833	-6.35043	0.14164697	TGF-beta1-induced anti-apoptotic factor 2
10588043	Rbp2	NM_009034 	0.810428	3.24E-01	-1.0759747	-6.35044	-0.20796847	"retinol binding protein 2, cellular"
10459510	Mir694	NR_030467 	0.810428	3.24E-01	1.0759492	-6.35047	0.12755049	microRNA 694
10585980	Myo9a	NM_173018 	0.810428	3.24E-01	-1.0759089	-6.35051	-0.14085165	myosin IXa
10364489	Fgf22	NM_023304 	0.810428	3.24E-01	1.0758497	-6.35057	0.24098233	fibroblast growth factor 22
10530215	Smim14	NM_133697 	0.810428	3.24E-01	-1.0758332	-6.35059	-0.56750905	small integral membrane protein 14
10451145	Capn11	NM_001013767 	0.810428	3.24E-01	-1.0757834	-6.35064	-0.13789778	calpain 11
10462193	Gm3873///Ndufb4	NM_026610 	0.810428	3.24E-01	-1.0757552	-6.35067	-0.81594613	predicted gene 3873///NADH dehydrogenase (ubiquinone) 1 beta subcomplex 4
10341681		---	0.810428	3.24E-01	-1.0757539	-6.35067	-0.74980264	
10384555	Aftph	NM_001252503 	0.810428	3.24E-01	-1.0757341	-6.35069	-0.33713568	aftiphilin
10497475	Agtr1b	NM_175086 	0.810428	3.24E-01	1.075689	-6.35074	0.18137333	"angiotensin II receptor, type 1b"
10420787	Mtmr9	NM_177594 	0.810428	3.24E-01	-1.0756729	-6.35076	-0.20645518	myotubularin related protein 9
10449756	Hsf2bp	NM_028902 	0.810444	3.24E-01	1.0755842	-6.35085	0.16011008	heat shock transcription factor 2 binding protein
10450996	Adgrf2	NM_001033493 	0.810444	3.24E-01	-1.0755446	-6.35089	-0.21819266	adhesion G protein-coupled receptor F2
10583400	Olfr855	NM_146524 	0.810592	3.24E-01	-1.0753453	-6.3511	-0.15194765	olfactory receptor 855
10547531	Bid	NM_007544 	0.810641	3.24E-01	-1.0751633	-6.35129	-0.2420882	BH3 interacting domain death agonist
10365384	Rfx4	NM_001024918 	0.810641	3.24E-01	1.0751526	-6.3513	0.14316561	"regulatory factor X, 4 (influences HLA class II expression)"
10342264		---	0.810641	3.24E-01	1.0751278	-6.35132	0.79674951	
10554323	Mir9-3	NR_029818 	0.810691	3.24E-01	1.0749781	-6.35148	0.13726069	microRNA 9-3
10453811	Greb1l	NM_001083628 	0.810691	3.24E-01	-1.0749667	-6.35149	-0.15223797	growth regulation by estrogen in breast cancer-like
10473760	Celf1	NM_001244891 	0.810725	3.24E-01	-1.074877	-6.35158	-0.43225813	"CUGBP, Elav-like family member 1"
10344223		---	0.810732	3.24E-01	-1.0747968	-6.35167	-0.43095039	
10393166	St6galnac2	NM_009180 	0.810732	3.24E-01	1.0747576	-6.35171	0.12409176	"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"
10548340	4922502D21Rik	NM_199034 	0.810736	3.24E-01	1.0745652	-6.35191	0.16010438	RIKEN cDNA 4922502D21 gene
10595148	Gm10639///Gm3776///Gsta2///Gsta1	NM_001122660 	0.810736	3.24E-01	1.0745135	-6.35196	0.15424134	"predicted gene 10639///predicted gene 3776///glutathione S-transferase, alpha 2 (Yc2)///glutathione S-transferase, alpha 1 (Ya)"
10430365	Sstr3	NM_009218 	0.810736	3.24E-01	1.0744908	-6.35199	0.28748277	somatostatin receptor 3
10493670	Nup210l	NM_029937 	0.810736	3.24E-01	-1.074344	-6.35214	-0.13254745	nucleoporin 210-like
10516466	Zmym1	NM_026670 	0.810736	3.24E-01	-1.0743117	-6.35217	-0.2335439	"zinc finger, MYM domain containing 1"
10342960		---	0.810736	3.24E-01	-1.0742631	-6.35222	-1.44775554	
10473450	Olfr998	NM_146436 	0.810736	3.24E-01	-1.0741682	-6.35232	-0.13932284	olfactory receptor 998
10382890	Sec14l1	NM_001166506 	0.810736	3.24E-01	-1.0741388	-6.35235	-0.20583319	SEC14-like lipid binding 1
10340173		---	0.810736	3.24E-01	1.0740273	-6.35247	0.50194198	
10603180		XM_006529016 	0.810736	3.24E-01	-1.0740085	-6.35249	-0.18048829	
10595140	Rn7sk	NR_030687 	0.810736	3.24E-01	1.0740023	-6.35249	0.12438782	"RNA, 7SK, nuclear"
10344237		---	0.810736	3.24E-01	-1.073997	-6.3525	-0.15476185	
10500938	Wnt2b	NM_009520 	0.810736	3.24E-01	-1.0739771	-6.35252	-0.25323628	"wingless-type MMTV integration site family, member 2B"
10520553	Tmem214	NM_144525 	0.810736	3.24E-01	-1.0739639	-6.35253	-0.15823493	transmembrane protein 214
10338445		---	0.810833	3.24E-01	1.073775	-6.35273	0.28706164	
10524450	Ung	NM_001040691 	0.810833	3.24E-01	-1.0737572	-6.35275	-0.19229797	uracil DNA glycosylase
10379044	Rab34	NM_001159482 	0.810856	3.24E-01	1.0736786	-6.35283	0.13144085	"RAB34, member RAS oncogene family"
10516502	Hmgb4	NM_027036 	0.810876	3.25E-01	-1.0736027	-6.35291	-0.24441967	high-mobility group box 4
10436768	LOC102637192	XM_006523123 	0.810942	3.25E-01	-1.073459	-6.35306	-0.14349533	keratin-associated protein 20-2-like
10343384		---	0.810942	3.25E-01	1.0734263	-6.35309	0.49308118	
10563989		ENSMUST00000178030 	0.810952	3.25E-01	-1.0733601	-6.35316	-0.22789694	
10358591	Hmcn1	NM_001024720 	0.811057	3.25E-01	1.0732021	-6.35333	0.19098062	hemicentin 1
10461921	Carnmt1	NM_026120 	0.811126	3.25E-01	1.0729241	-6.35361	0.49491433	carnosine N-methyltransferase 1
10503656		ENSMUST00000119094 	0.811126	3.25E-01	-1.0729225	-6.35362	-0.147183	
10517486		ENSMUST00000119037 	0.811126	3.25E-01	-1.0729132	-6.35363	-0.17891136	
10405779	Mir23b///2010111I01Rik	NM_001289926 	0.811126	3.25E-01	1.0729102	-6.35363	0.77103774	microRNA 23b///RIKEN cDNA 2010111I01 gene
10469979	Tmem210	NM_030055 	0.811227	3.25E-01	1.0727058	-6.35384	0.13048713	transmembrane protein 210
10356916		ENSMUST00000180888 	0.811227	3.25E-01	-1.0726637	-6.35388	-0.12196175	
10374564	Cct4	NM_009837 	0.811227	3.25E-01	1.0726432	-6.35391	0.2207661	"chaperonin containing Tcp1, subunit 4 (delta)"
10568318	Prss53	NM_001081268 	0.811538	3.25E-01	-1.0722292	-6.35434	-0.19261008	"protease, serine 53"
10394942	Taf1b	NM_020614 	0.811538	3.25E-01	1.0721416	-6.35443	0.37158978	"TATA-box binding protein associated factor, RNA polymerase I, B"
10419446	Olfr731	NM_146363 	0.811538	3.25E-01	-1.0721349	-6.35443	-0.20724916	olfactory receptor 731
10340590		---	0.811538	3.25E-01	-1.0721168	-6.35445	-0.27168952	
10450533	Vars2	NM_175137 	0.811542	3.25E-01	1.0720555	-6.35452	0.23276849	"valyl-tRNA synthetase 2, mitochondrial"
10485695	Platr8	NR_033473 	0.811542	3.25E-01	1.0719751	-6.3546	0.14988072	pluripotency associated transcript 8
10487787	Gfra4	NM_001136063 	0.811542	3.25E-01	1.0718601	-6.35472	0.13965251	glial cell line derived neurotrophic factor family receptor alpha 4
10339380		---	0.811542	3.25E-01	-1.0717996	-6.35478	-0.93563681	
10583365	Mbd3l2	NM_144934 	0.811542	3.25E-01	-1.0717432	-6.35484	-0.17572952	methyl-CpG binding domain protein 3-like 2
10537076	Mir335	NR_029900 	0.811542	3.25E-01	-1.0717297	-6.35485	-0.22049023	microRNA 335
10542953	Tfpi2	NM_009364 	0.811542	3.25E-01	1.0717026	-6.35488	0.15789333	tissue factor pathway inhibitor 2
10339015		---	0.811542	3.25E-01	1.0716558	-6.35493	0.19404013	
10519234	B3galt6	NM_080445 	0.811542	3.25E-01	1.0715888	-6.355	0.11814876	"UDP-Gal:betaGal beta 1,3-galactosyltransferase, polypeptide 6"
10505543	Gm11238///Gm13871///Gm11758///Gm11487///Gm428	NM_001081644 	0.811542	3.25E-01	-1.0715405	-6.35505	-0.29548625	predicted gene 11238///predicted gene 13871///predicted gene 11758///predicted gene 11487///predicted gene 428
10454252		---	0.811542	3.25E-01	-1.0713902	-6.35521	-0.29463187	
10434094	Klhl22	XM_006522039 	0.811542	3.25E-01	-1.0713807	-6.35522	-0.27522561	kelch-like 22
10499483	Fdps	NM_001253751 	0.811542	3.25E-01	1.0713259	-6.35527	0.14028483	farnesyl diphosphate synthetase
10425983	Lncppara///Mirlet7c-2	NR_029729 	0.811542	3.25E-01	-1.0712923	-6.35531	-0.44176871	long noncoding RNA near Ppara///microRNA let7c-2
10359849	Uck2	XM_006497039 	0.811542	3.25E-01	1.0712378	-6.35537	0.47389341	uridine-cytidine kinase 2
10442683	Ptx4	NM_001163416 	0.811542	3.26E-01	-1.0712116	-6.35539	-0.20152363	pentraxin 4
10421214	Rhobtb2	NM_153514 	0.811592	3.26E-01	-1.0711043	-6.3555	-0.28372055	Rho-related BTB domain containing 2
10568865	6430531B16Rik	NM_001033465 	0.811592	3.26E-01	-1.0710467	-6.35556	-0.16936386	RIKEN cDNA 6430531B16 gene
10403013		ENSMUST00000177949 	0.811592	3.26E-01	-1.070994	-6.35562	-0.17775182	
10460513	B4gat1	NM_175383 	0.811648	3.26E-01	-1.0708837	-6.35573	-0.19580836	"beta-1,4-glucuronyltransferase 1"
10539960		ENSMUST00000174767 	0.811649	3.26E-01	-1.0708269	-6.35579	-0.22350134	
10415714	Amer2	NM_028113 	0.811726	3.26E-01	-1.0705769	-6.35605	-0.14664714	APC membrane recruitment 2
10598154	AF067063	ENSMUST00000079524 	0.811726	3.26E-01	-1.0704515	-6.35618	-0.15275632	cDNA sequence AF067063
10507171	Cyp4a31	NM_001252539 	0.811726	3.26E-01	1.0704015	-6.35623	0.13089338	"cytochrome P450, family 4, subfamily a, polypeptide 31"
10372928	Mon2	NM_001163024 	0.811726	3.26E-01	-1.0703373	-6.3563	-0.21426559	"MON2 homolog, regulator of endosome to Golgi trafficking"
10547638	Gm6937///Rpl15	NM_025586 	0.811726	3.26E-01	-1.0703009	-6.35634	-0.19440394	ribosomal protein L15 pseudogene///ribosomal protein L15
10340182		---	0.811726	3.26E-01	-1.0702958	-6.35634	-0.27281809	
10383409	Gcgr	NM_008101 	0.811726	3.26E-01	1.0702287	-6.35641	0.17036657	glucagon receptor
10522786		ENSMUST00000082621 	0.811726	3.26E-01	1.0702061	-6.35644	0.16524829	
10587988	Gk5	ENSMUST00000085217 	0.811726	3.26E-01	-1.0701927	-6.35645	-0.17487408	glycerol kinase 5 (putative)
10452879	Nlrc4	NM_001033367 	0.811726	3.26E-01	-1.0701897	-6.35645	-0.13685278	"NLR family, CARD domain containing 4"
10404356		ENSMUST00000118838 	0.811803	3.26E-01	-1.07004	-6.35661	-0.3026137	
10408810		---	0.811803	3.26E-01	-1.0699099	-6.35674	-0.22545209	
10342455		---	0.811803	3.26E-01	1.0698606	-6.35679	0.26151309	
10455714	1700034E13Rik	ENSMUST00000091904 	0.811803	3.26E-01	-1.0698252	-6.35683	-0.14846938	RIKEN cDNA 1700034E13 gene
10359097	Tor1aip1	ENSMUST00000130995 	0.811803	3.26E-01	-1.0697963	-6.35686	-0.35545073	torsin A interacting protein 1
10557816	Bckdk	NM_009739 	0.811803	3.26E-01	-1.0697775	-6.35688	-0.32163344	branched chain ketoacid dehydrogenase kinase
10572693	Jak3///Insl3	NM_001190830 	0.811867	3.26E-01	1.0696307	-6.35703	0.15490705	Janus kinase 3///insulin-like 3
10339516		---	0.811867	3.26E-01	-1.0695829	-6.35708	-0.59221285	
10505270	Slc31a2	NM_001290518 	0.811867	3.26E-01	-1.0695471	-6.35712	-0.40282456	"solute carrier family 31, member 2"
10400904	Ccdc175	NM_028687 	0.811916	3.26E-01	-1.0693894	-6.35728	-0.13619283	coiled-coil domain containing 175
10352457	Camkv///Rpl21///Cep170	AK200173 	0.811916	3.26E-01	-1.0693092	-6.35737	-0.20361451	CaM kinase-like vesicle-associated///ribosomal protein L21///centrosomal protein 170
10339263		---	0.811916	3.26E-01	1.0692808	-6.3574	0.33936219	
10512411	Fancg	NM_001163233 	0.811916	3.26E-01	1.069275	-6.3574	0.14359964	"Fanconi anemia, complementation group G"
10340280		---	0.811954	3.26E-01	-1.069153	-6.35753	-0.61289715	
10543273	Cttnbp2	NM_080285 	0.811954	3.26E-01	1.0691184	-6.35756	0.17149021	cortactin binding protein 2
10580534		---	0.811954	3.26E-01	1.0690491	-6.35764	0.34779579	
10477543	Cbfa2t2	NM_001285446 	0.811954	3.26E-01	-1.068933	-6.35776	-0.23251512	"core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human)"
10344270		---	0.811954	3.26E-01	-1.0689231	-6.35777	-1.41880075	
10399801	Sntg2	NM_172951 	0.811954	3.26E-01	-1.0689006	-6.35779	-0.14083679	"syntrophin, gamma 2"
10435752	Lsamp	NM_175548 	0.812	3.27E-01	-1.068773	-6.35792	-0.17031453	limbic system-associated membrane protein
10530944	Gnrhr	NM_010323 	0.812	3.27E-01	-1.068741	-6.35796	-0.161183	gonadotropin releasing hormone receptor
10342371		---	0.812	3.27E-01	-1.0686877	-6.35801	-0.60646177	
10408585	Serpinb6e	NM_001045535 	0.812085	3.27E-01	-1.068527	-6.35818	-0.13705566	"serine (or cysteine) peptidase inhibitor, clade B, member 6e"
10440729	Krtap7-1	NM_027771 	0.812085	3.27E-01	1.0684589	-6.35825	0.16780347	keratin associated protein 7-1
10342320		---	0.812085	3.27E-01	-1.0684089	-6.3583	-0.38204473	
10506488	Plpp3	NM_080555 	0.812085	3.27E-01	1.0683806	-6.35833	0.21762609	phospholipid phosphatase 3
10539002	Rnf103	NM_009543 	0.81211	3.27E-01	1.0682773	-6.35844	0.18014144	ring finger protein 103
10471201	Abl1	NM_001112703 	0.81211	3.27E-01	-1.0682433	-6.35847	-0.15332689	"c-abl oncogene 1, non-receptor tyrosine kinase"
10506360	Sgip1	NM_001285852 	0.81211	3.27E-01	-1.0681878	-6.35853	-0.13886323	SH3-domain GRB2-like (endophilin) interacting protein 1
10549990	Vmn1r238///Vmn1r3///Vmn1r2///Vmn1r79	NM_001166835 	0.812145	3.27E-01	-1.0680979	-6.35862	-0.15622201	"vomeronasal 1 receptor, 238///vomeronasal 1 receptor 3///vomeronasal 1 receptor 2///vomeronasal 1 receptor 79"
10340362		---	0.812217	3.27E-01	1.0679059	-6.35882	1.19268301	
10513266	Olfr267	NM_146920 	0.812217	3.27E-01	-1.0677749	-6.35896	-0.23896109	olfactory receptor 267
10578264	Msr1	NM_001113326 	0.812217	3.27E-01	1.0677705	-6.35896	0.14277191	macrophage scavenger receptor 1
