	GeneSymbol_GSM2386506_Kupper.txt	mRNA_Accession_GSM2386506_Kupper.txt	adj.P.Val_GSM2386506_Kupper.txt	logFC_GSM2386506_Kupper.txt	GeneSymbol_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	mRNA_Accession_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	adj.P.Val_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	logFC_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	GeneSymbol_GSE79858_Slansky_TIL_v_TN.txt	mRNA_Accession_GSE79858_Slansky_TIL_v_TN.txt	adj.P.Val_GSE79858_Slansky_TIL_v_TN.txt	logFC_GSE79858_Slansky_TIL_v_TN.txt	GeneSymbol_GSE_Anderson_TIL_v_Naive.txt	mRNA_Accession_GSE_Anderson_TIL_v_Naive.txt	adj.P.Val_GSE_Anderson_TIL_v_Naive.txt	logFC_GSE_Anderson_TIL_v_Naive.txt
6342	Gtf3c2	NM_027901	0.7888666666666667	-0.04887744333333333	Gtf3c2	NM_027901	0.6340874999999999	-0.43919747	Gtf3c2	NM_027901	0.52043002	0.19665000000000002	Gtf3c2	NM_027901	0.6798	-0.28764850000000003
6343	Gtf3c3	NM_001033194	0.3419	-1.198843	Gtf3c3	NM_001033194	0.8526370000000001	-0.13274935	Gtf3c3	NM_001033194	0.05517196	0.43	Gtf3c3	NM_001033194	0.627	0.2064764
6344	Gtf3c4	NM_001166033	0.9063	-0.200925	Gtf3c4	NM_001166033	0.899073	-0.11100326	Gtf3c4	NM_001166033	0.83313281	-0.0533	Gtf3c4	NM_001166033	0.247	-0.9173479
6345	Gtf3c5	NM_148928	0.9861	0.017217	Gtf3c5	NM_001290484	0.795031	-0.21795596	Gtf3c5	NM_001290484	0.05401908	0.723	Gtf3c5	NM_001290484	0.00292	1.2029709
6346	Gtf3c6	NM_026113	0.9895	-0.03676367	Gtf3c6	NM_026113	0.963318	0.05605935	Gtf3c6	NM_026113	0.26981658	0.373	Gtf3c6	NM_026113	0.08745	-1.0128679
6347	Gtpbp1	NM_013818	0.9748	0.028578	Gtpbp1	NM_013818	0.996495	0.00607792	Gtpbp1	NM_013818	0.12875058	-0.39299999999999996	Gtpbp1	NM_013818	0.5381	-0.6618951000000001
6348	Gtpbp10	ENSMUST00000115441	0.4789	-0.70224	Gtpbp10	NM_153116	0.8316804999999999	-0.22778227	Gtpbp10	NM_153116	0.62397855	0.14	Gtpbp10	NM_153116	0.13385	0.69830065
6349	Gtpbp2	NM_019581	0.2741	-0.78045733	Gtpbp2	NM_001145979	0.958026	0.10966982	Gtpbp2	NM_001145979	0.1166862	-0.337	Gtpbp2	NM_001145979	0.145545	-0.930032625
6350	Gtpbp3	NM_032544	0.7275	-0.27429833	Gtpbp3	NM_032544	0.9435379999999999	0.06988011	Gtpbp3	NM_032544	0.45626505	0.14	Gtpbp3	NM_032544	0.40499999999999997	0.00652365000000002
6351	Gtpbp4	NM_027000	0.8711	-0.10882233	Gtpbp4	NM_027000	0.581843	-0.91513654	Gtpbp4	NM_027000	0.11459964	0.307	Gtpbp4	NM_027000	0.45060000000000006	-0.08792079999999998
6352	Gtpbp8	ENSMUST00000162512	0.3017	-1.108348	Gtpbp8	NM_001159329	0.712963	-0.29036347	Gtpbp8	NM_001159329	0.47874982	-0.22	Gtpbp8	NM_001159329	0.19774566666666668	-0.4771792333333333
6353	Gtse1	NM_001168672	0.8943	-0.10673767	Gtse1	NM_001168672	0.875899	0.09111728	Gtse1	NM_001168672	0.00307353	1.39	Gtse1	NM_001168672	0.00886	1.2595794
6354	Gtsf1	ENSMUST00000023129	0.7098	0.24849233	Gtsf1	NM_028797	0.9634020000000001	0.03427896	Gtsf1	NM_028797	0.42385555	0.133	Gtsf1	NM_028797	0.5375000000000001	0.1360147
6355	Gtsf1l	NM_026630	0.8363	0.15429367	Gtsf1l	NM_026630	0.9737120000000001	-0.02697027	Gtsf1l	NM_026630	0.69800462	0.08	Gtsf1l	NM_026630	0.593	-0.1941066
6356	Guca1a	NM_008189	0.7403	0.20263833	Guca1a	NM_008189	0.8821	-0.07521531	Guca1a	NM_008189	0.10976472	0.35700000000000004	Guca1a	NM_008189	0.0875	0.40514429999999996
6357	Guca2a	NM_008190	0.9127	-0.07951699999999999	Guca2a	NM_008190	0.807554	0.22259885	Guca2a	NM_008190	0.80529774	-0.0633	Guca2a	NM_008190	0.0465	-0.8068553
6358	Guca2b	NM_008191	0.9653	0.033553	Guca2b	NM_008191	0.9255950000000001	-0.07437478	Guca2b	NM_008191	0.07811488	-0.44299999999999995	Guca2b	NM_008191	0.294	-0.3306849
6359	Gucy1a2	NM_001033322	0.9148	0.13883367	Gucy1a2	NM_001033322	0.8747309999999999	-0.09658815	Gucy1a2	NM_001033322	0.26936441	-0.25	Gucy1a2	NM_001033322	0.7315	0.032250600000000004
6360	Gucy1a3	NM_021896	0.7442	0.470671	Gucy1a3	AF297082	0.820393	-0.20650812	Gucy1a3	AF297082	0.34536287	0.207	Gucy1a3	NM_021896	0.41579699999999997	0.4819645333333334
6361	Gucy1b3	NM_017469	0.5983	-0.28160233	Gucy1b3	NM_001161796	0.98141	0.01604688	Gucy1b3	NM_001161796	0.78418008	-0.0533	Gucy1b3	NM_001161796	0.517	0.3313494
6362	Gucy2c	NM_001127318	0.9086	0.08118967	Gucy2c	NM_001127318	0.8885139999999999	-0.13646139	Gucy2c	NM_001127318	0.66663719	-0.11	Gucy2c	NM_001127318	0.125	-0.6998310000000001
6363	Gucy2e	NM_008192	0.9354	-0.05737233	Gucy2e	NM_008192	0.555038	0.26161005	Gucy2e	NM_008192	0.73948906	-0.06	Gucy2e	NM_008192	0.253	0.27984840000000005
6364	Gucy2g	NM_001081076	0.966	0.03606067	Gucy2g	NM_001081076	0.613241	-0.23908853	Gucy2g	NM_001081076	0.21286785	-0.217	Gucy2g	NM_001081076	0.075	-0.5703762
6365	Guf1	NM_172711	0.4508	-0.751149	Guf1	NM_172711	0.8497540000000001	-0.24495173	Guf1	NM_172711	0.18021122	0.38299999999999995	Guf1	NM_172711	0.6124999999999999	-0.1911082
6366	Guk1	NM_008193	0.7178	-0.410655	Guk1	NM_001159410	0.565703	1.14286862	Guk1	NM_001159410	0.11173801	0.757	Guk1	NM_001159410	0.268	0.5266994
6367	Gulo	NM_178747	0.9716	0.04316267	Gulo	NM_178747	0.831942	0.18828162	Gulo	NM_178747	0.37269641	-0.183	Gulo	NM_178747	0.439	0.1628503
6368	Gulp1	ENSMUST00000074525	0.2865	0.688026	Gulp1	ENSMUST00000160854	0.88249	0.08179068	Gulp1	ENSMUST00000160854	0.7710194	-0.05	Gulp1	NM_027506	0.7746666666666666	-0.06490446666666666
6369	Gusb	ENSMUST00000026613	0.7974	-0.27466333	Gusb	NM_010368	0.703421	-0.30241715	Gusb	NM_010368	0.08698296	0.84	Gusb	NM_010368	0.3063	0.6647625500000001
6370	Gxylt1	NM_001033275	0.64635	-0.015760665000000007	Gxylt1	NM_001033275	0.435738	0.42611612	Gxylt1	NM_001033275	0.36165602	0.23	Gxylt1	NM_001033275	0.0767	1.1062396
6371	Gxylt2	NM_198612	0.8462	0.15486567	Gxylt2	NM_198612	0.8588979999999999	0.19937415	Gxylt2	NM_198612	0.57478436	-0.10300000000000001	Gxylt2	NM_198612	0.16699999999999998	-0.29305729999999997
6372	Gyg	NM_013755	0.8494	0.22653833	Gyg	NM_013755	0.9389	-0.06961388	Gyg	NM_013755	0.06532751	0.77	Gyg	NM_013755	0.00037600000000000003	3.0895944
6373	Gykl1	ENSMUST00000066193	0.9677	0.04232767	Gykl1	NM_010293	0.741629	0.20382255	Gykl1	NM_010293	0.90131703	0.03	Gykl1	NM_010293	0.74	-0.10935039999999999
6374	Gyltl1b	NM_172670	0.9311	0.05989933	Gyltl1b	NM_001166633	0.887891	0.08364612	Gyltl1b	NM_001166633	0.38712887	-0.19	Gyltl1b	NM_001166633	0.775	0.057310599999999996
6375	Gypa	NM_010369	0.8190000000000001	0.13676033	Gypa	NM_010369	0.963838	0.02791205	Gypa	NM_010369	0.05391782	-2.31	Gypa	NM_010369	0.29100000000000004	-0.36991235
6376	Gypc	NM_001048207	0.7609	0.275766	Gypc	NM_001048207	0.9516030000000001	-0.06807446	Gypc	NM_001048207	0.72281291	0.0733	Gypc	NM_001048207	0.002	1.2173337
6377	Gys1	NM_030678	0.9748	0.046176	Gys1	NM_030678	0.832374	0.1204825	Gys1	NM_030678	0.00644828	0.8029999999999999	Gys1	NM_030678	0.7195	0.15293215000000002
6378	Gys2	NM_145572	0.6361	-0.24355333	Gys2	NM_145572	0.7706	0.17173203	Gys2	NM_145572	0.25741267	-0.2	Gys2	NM_145572	0.861	0.0618283
6379	Gzf1	ENSMUST00000028928	0.8914	0.10842333	Gzf1	NM_028986	0.685757	-0.43626091	Gzf1	NM_028986	0.1327027	0.607	Gzf1	NM_028986	0.583	0.5748744
6380	Gzma	NM_010370	0.4155	1.403958	Gzma	NM_010370	0.0037770000000000004	5.56644128	Gzma	NM_010370	0.00188077	-3.32	Gzma	NM_010370	7.9e-06	6.5457887999999995
6381	Gzmb	NM_013542	0.0421	5.25205033	Gzmb	NM_013542	0.00011399999999999999	6.9553337	Gzmb	NM_013542	0.00154942	1.26	Gzmb	NM_013542	7.440000000000001e-07	7.3518105
6382	Gzmc	NM_010371	0.1295	6.38861933	Gzmc	NM_010371	0.00105	6.02532649	Gzmc	NM_010371	0.00020589	5.88	Gzmc	NM_010371	6.3e-07	8.7001763
6383	Gzmd	NM_010372	0.6408	-0.23750267	Gzmd	NM_010372	0.780161	-0.1717142	Gzmd	NM_010372	1.097e-05	7.08	Gzmd	NM_010372	2.43e-07	9.6772626
6384	Gzme	NM_010373	0.986	0.01947333	Gzme	NM_010373	0.950642	-0.05975283	Gzme	NM_010373	0.00012229	5.82	Gzme	NM_010373	6.3e-07	8.681182199999999
6385	Gzmf	NM_010374	0.1076	3.41237067	Gzmf	NM_010374	0.702237	0.29973256	Gzmf	NM_010374	3.088e-05	7.63	Gzmf	NM_010374	4.5899999999999997e-07	8.855281300000001
6386	Gzmg	NM_010375	0.9993	-0.00110533	Gzmg	NM_010375	0.691144	-0.19625279	Gzmg	NM_010375	0.00198291	3.71	Gzmg	NM_010375	1.3e-06	7.0532979000000005
6387	Gzmk	ENSMUST00000038212	0.2723	2.37095333	Gzmk	NM_008196	0.0026	3.43849608	Gzmk	NM_008196	0.01723262	-1.41	Gzmk	NM_008196	1.21e-05	5.479258799999999
6388	Gzmm	NM_008504	0.9334	0.18519567	Gzmm	NM_008504	0.9975440000000001	0.00508398	Gzmm	NM_008504	0.00021203	-2.6	Gzmm	NM_008504	0.501	0.3175398
6389	Gzmn	NM_153052	0.8073	0.231591	Gzmn	NM_153052	0.8433219999999999	-0.16629034	Gzmn	NM_153052	0.26979158	0.237	Gzmn	NM_153052	0.0163	0.7145079000000001
6390	H13	NM_001159551	0.9023	-0.04852867	H13	NM_001159551	0.756174	-0.25110423	H13	NM_001159551	0.97743381	0.006670000000000001	H13	NM_001159551	0.011314	-0.9783477666666668
6391	H1f0	NM_008197	0.0575	2.24295033	H1f0	NM_008197	0.135491	1.97562764	H1f0	NM_008197	0.00291185	1.14	H1f0	NM_008197	0.0002727	3.5521053499999997
6392	H1fnt	NM_027304	0.8123	0.18283667	H1fnt	NM_027304	0.43433999999999995	-0.35530263	H1fnt	NM_027304	0.17407244	-0.25	H1fnt	NM_027304	0.6405000000000001	0.11460245000000001
6393	H1foo	NM_138311	0.6217	0.25878967	H1foo	NM_138311	0.659514	-0.28533279	H1foo	NM_138311	0.89683646	0.0233	H1foo	NM_138311	0.503	0.299996
6394	H1fx	NM_198622	0.4721	0.34142533	H1fx	NM_198622	0.987482	0.01115332	H1fx	NM_198622	0.20896133	0.38	H1fx	NM_198622	0.473	-0.3276693
6395	H2-Aa	ENSMUST00000040655	0.0624	5.01807067	H2-Aa	NM_010378	0.478444	1.23354316	H2-Aa	NM_010378	0.59360911	0.2	H2-Aa	NM_010378	0.0755555	2.9710670749999997
6396	H2-Ab1	NM_207105	0.0421	5.52539067	H2-Ab1	NM_207105	0.301121	0.55743028	H2-Ab1	NM_207105	0.4938117	0.22	H2-Ab1	NM_207105	0.0001679	3.8109267
6397	H2-Bl	NM_008199	0.7858	-0.25320333	H2-Bl	NM_010390	0.8086855	0.11271754999999999	H2-Bl	NM_010390	0.55914685	-0.12150000000000001	H2-Bl	NM_008199	0.069	-0.5129239999999999
6398	H2-DMa	ENSMUST00000042121	0.4653	0.943341	H2-DMa	NM_010386	0.557994	-0.57018455	H2-DMa	NM_010386	0.89978006	-0.0467	H2-DMa	NM_010386	0.0008055	1.8813881000000001
6399	H2-DMb1	ENSMUST00000114232	0.5762	0.60782967	H2-DMb1	NM_010388	0.91833	-0.11392433	H2-DMb1	NM_010388	0.98051545	0.006670000000000001	H2-DMb1	NM_010387	0.013445	1.9793406
6400	H2-Ea-ps	NM_010381	0.5706	0.32380433	H2-Ea-ps	NM_010381	0.9598610000000001	0.02822933	H2-Ea-ps	NM_010381	0.16901245	0.623	H2-Ea-ps	NM_010381	0.018955333333333334	2.6762683666666667
6401	H2-Eb1	NM_010382	0.0863	4.68666267	H2-Eb1	NM_010382	0.506506	0.50472657	H2-Eb1	NM_010382	0.44363515	-0.207	H2-Eb1	NM_010382	0.0033200000000000005	2.5036454
6402	H2-Eb2	NM_001033978	0.8478	0.13620367	H2-Eb2	NM_001033978	0.9777299999999999	0.02240835	H2-Eb2	NM_001033978	0.40585389	-0.267	H2-Eb2	NM_001033978	0.768	-0.057522800000000006
6403	H2-Ke6	NM_013543	0.8772	-0.19356933	H2-Ke6	NM_013543	0.5381670000000001	0.53235003	H2-Ke6	NM_013543	0.02605045	-0.807	H2-Ke6	NM_013543	0.11	-0.7811381
6404	H2-M10.1	NM_013544	0.7038	-0.417872	H2-M10.1	NM_013544	0.766921	-0.1511169	H2-M10.1	NM_013544	0.74363501	-0.0567	H2-M10.1	NM_013544	0.664	-0.11728980000000001
6405	H2-M3	NM_013819	0.4789	-1.197452	H2-M3	NM_013819	0.75616	0.31107639	H2-M3	NM_013819	0.11534029	-0.313	H2-M3	NM_013819	0.207	-0.409568
6406	H2-M9	NM_008205	0.7166	0.50608133	H2-M9	NM_008205	0.8479780000000001	-0.10645458	H2-M9	NM_008205	0.42596576	-0.17300000000000001	H2-M9	NM_008205	0.777	0.0961655
6407	H2-Oa	NM_008206	0.47505	-0.978833835	H2-Oa	NM_008206	0.261721	-1.43442357	H2-Oa	NM_008206	0.00366768	-0.9570000000000001	H2-Oa	NM_008206	0.6970000000000001	0.1001077
6408	H2-Ob	NM_010389	0.1715	-1.008832	H2-Ob	NM_010389	0.36042399999999997	-1.5132638999999999	H2-Ob	NM_010389	0.09144262	-0.43	H2-Ob	NM_010389	9.12e-06	-5.4092253
6409	H2-Q10	ENSMUST00000174525	0.5953	0.67431967	H2-Q10	NM_010391	0.42445	0.42339612	H2-Q10	NM_010391	0.01198179	-0.563	H2-Q10	NM_010391	0.145	0.686601
6410	H2-Q2	ENSMUST00000074806	0.7526	0.21164033	H2-Q2	NM_010392	0.744042	0.277325	H2-Q2	NM_010392	0.1627029	-0.253	H2-Q2	NM_010392	0.765	0.0718712
6411	H2-Q4	NM_001143689	0.2704	0.773444665	H2-Q4	NM_001143689	0.46813699999999997	0.54273918	H2-Q4	NM_001143689	0.27621799	-0.267	H2-Q4	NM_001143689	0.8390000000000001	0.051454999999999994
6412	H2-Q5	NR_051981	0.3919	0.5746479999999999	H2-Q5	NR_051981	0.07737999999999999	1.83210055	H2-Q5	NR_051981	0.086338	-0.34700000000000003	H2-Q5	NR_051981	0.021675	-0.33632534999999997
6413	H2-Q6	NM_207648	0.2861	0.90973233	H2-Q6	NM_023124	0.043732	1.83508857	H2-Q6	NM_023124	0.04959202	-0.39	H2-Q6	NM_023124	0.327	-0.18274479999999999
6414	H2-T10	NR_046286	0.7199	-0.54375033	H2-T10	NR_046286	0.8185184999999999	-0.271149375	H2-T10	NR_046286	0.7044230250000001	0.0817	H2-T10	NM_010395	0.15184999999999998	-0.40715120000000005
6415	H2-T24	NM_008207	0.0967	-1.36936	H2-T24	NM_008207	0.344905	-0.8684993000000001	H2-T24	NM_008207	0.01788455	-0.857	H2-T24	NM_008207	0.0146	-1.1807291000000002
6416	H2afb1	NM_026627	0.7892	-0.20822267	H2afb1	NM_026627	0.561312	-0.35244201	H2afb1	NM_026627	0.55513543	-0.157	H2afb1	NM_026627	0.235	-0.6851446999999999
6417	H2afj	NM_177688	0.7652	-0.189409	H2afj	NM_177688	0.7061345384615384	0.46254648538461535	H2afj	NM_177688	0.02257245266666667	0.6476000000000002	H2afj	NM_177688	0.09149999999999998	-1.1875146333333335
6418	H2afv	NM_029938	0.3079	-0.59746633	H2afv	NM_029938	0.9474819999999999	-0.12005845	H2afv	NM_029938	0.09259517	0.53	H2afv	NM_029938	0.01175	1.2553511
6419	H2afx	NM_010436	0.9009	0.126918	H2afx	NM_178213	0.9018265000000001	0.305921015	H2afx	NM_178213	0.011795650000000001	1.0015	H2afx	NM_010436	0.00673	1.3487383999999998
6420	H2afy	NM_012015	0.7251	-0.25120433	H2afy	NM_001159513	0.657937	0.42164989	H2afy	NM_001159513	0.27224924	-0.17300000000000001	H2afy	NM_001159513	0.253	-0.23902649999999998
6421	H2afy2	ENSMUST00000020283	0.5099	0.33897967	H2afy2	NM_207000	0.9474100000000001	-0.06809589	H2afy2	NM_207000	0.1075402	0.5329999999999999	H2afy2	NM_207000	0.567	0.38409379999999993
6422	H2afy3	NR_003523	0.8974	0.13950533	H2afy3	NR_003523	0.890173	-0.15268089	H2afy3	NR_003523	0.80766182	-0.0533	H2afy3	NM_026230	0.768	0.0651525
6423	H2afz	ENSMUST00000041045	0.9737	0.03468367	H2afz	NM_016750	0.199546	0.9221275600000001	H2afz	NM_016750	0.08203468	0.3065	H2afz	NM_016750	0.044300000000000006	0.56444705
6424	H3f3a	NM_008210	0.8462333333333335	-0.03108511000000001	H3f3a	ENSMUST00000179046	0.812875	-0.14382152	H3f3a	ENSMUST00000179046	0.74061478	-0.0567	H3f3a	NM_008210	0.9940000000000001	-0.0042902
6425	H6pd	NM_173371	0.511	-0.501449	H6pd	NM_001291004	0.820393	-0.27697677	H6pd	NM_001291004	0.44277120000000003	0.177	H6pd	NM_001291004	0.33399999999999996	0.2794196
6426	Haao	NM_025325	0.1302	-1.92484633	Haao	NM_025325	0.49019399999999996	-0.5329139	Haao	NM_025325	0.02282833	-1.09	Haao	NM_025325	0.00412	-1.1121668
6427	Habp2	ENSMUST00000095948	0.9443	-0.06057767	Habp2	NM_146101	0.799704	0.14891007	Habp2	NM_146101	0.30298835	-0.17300000000000001	Habp2	NM_146101	0.7125	0.049889050000000004
6428	Habp4	NM_019986	0.9321	-0.139061	Habp4	NM_019986	0.44767700000000005	-0.64197252	Habp4	NM_019986	0.15404541	-0.303	Habp4	NM_019986	0.17146666666666666	-0.2697113999999999
6429	Hace1	NM_172473	0.6382	-0.49603233	Hace1	NM_172473	0.898727	-0.20049917	Hace1	NM_172473	0.7244366999999999	-0.127	Hace1	NM_172473	0.15965000000000001	0.6639316999999999
6430	Hacl1	ENSMUST00000156431	0.7845	-0.24100633	Hacl1	NM_019975	0.855856	-0.21390932	Hacl1	NM_019975	0.15433076	0.237	Hacl1	NM_019975	0.813	0.0758827
6431	Hadh	NM_008212	0.3901	0.54977633	Hadh	NM_008212	0.887676	-0.12987302	Hadh	NM_008212	0.13763269	0.363	Hadh	NM_008212	0.024161666666666668	1.2201094999999997
6432	Hadha	ENSMUST00000156859	0.8448	-0.25376833	Hadha	NM_178878	0.84765	-0.52811134	Hadha	NM_178878	0.09312692	0.317	Hadha	NM_178878	0.0895	-1.6473639
6433	Hadhb	ENSMUST00000114786	0.8772	0.114676	Hadhb	NM_001289798	0.921151	-0.05637158	Hadhb	NM_001289798	0.80731804	0.060000000000000005	Hadhb	NM_001289798	0.6593333333333332	0.20144873333333338
6434	Hagh	NM_024284	0.8073	-0.16583067	Hagh	NM_001159626	0.999307	-0.00124065	Hagh	NM_001159626	0.19054857	-0.28	Hagh	NM_001159626	0.4046666666666667	0.3678904333333333
6435	Haghl	ENSMUST00000077938	0.9047	0.08943667	Haghl	NM_001271433	0.8459620000000001	0.14007109	Haghl	NM_001271433	0.6633923	0.0967	Haghl	NM_001271433	0.0052845	0.865713725
6436	Hal	ENSMUST00000129421	0.9839	-0.017721	Hal	NM_010401	0.923365	-0.05106125	Hal	NM_010401	0.97901335	0.006670000000000001	Hal	NM_010401	0.27899999999999997	0.41241049999999996
6437	Hamp	NM_032541	0.9513	0.047903	Hamp	NM_032541	0.387449	-0.56081382	Hamp	NM_032541	0.34489619	-1.29	Hamp	NM_032541	0.2545	-0.3038666
6438	Hamp2	NM_183257	0.7346	0.185556	Hamp2	NM_183257	0.780161	-0.14132948	Hamp2	NM_183257	0.91419025	-0.06	Hamp2	NM_183257	0.4158	-0.37259555
6439	Hand1	NM_008213	0.991	-0.008229	Hand1	NM_008213	0.959599	0.05386428	Hand1	NM_008213	0.52537452	-0.10300000000000001	Hand1	NM_008213	0.5405	-0.2508945
6440	Hand2	NM_010402	0.8640000000000001	0.116668	Hand2	NM_010402	0.852218	0.10800481	Hand2	NM_010402	0.67438209	-0.0733	Hand2	NM_010402	0.6833333333333332	0.09806936666666666
6441	Hao1	NM_010403	0.8425	0.12961199999999998	Hao1	NM_010403	0.985183	0.019937599999999996	Hao1	NM_010403	0.00582846	1.09	Hao1	NM_010403	0.292	1.4674452
6442	Hao2	NM_019545	0.8567	0.12684333	Hao2	NM_019545	0.931134	0.04609624	Hao2	NM_019545	0.34041306	-0.19699999999999998	Hao2	NM_019545	0.16399999999999998	-0.42386660000000004
6443	Hap1	NM_010404	0.7441	0.192894	Hap1	NM_010404	0.698816	-0.20344546	Hap1	NM_010404	0.80821405	-0.05	Hap1	NM_010404	0.8240000000000001	-0.061073699999999995
6444	Hapln1	NM_013500	0.7433	0.83796933	Hapln1	NM_013500	0.8783780000000001	0.09175014	Hapln1	NM_013500	0.75333289	-0.07	Hapln1	NM_013500	0.70175	0.07491845
6445	Hapln2	NM_022031	0.7496	0.20015367	Hapln2	NM_022031	0.634882	-0.24441578	Hapln2	NM_022031	0.16683728	-0.23	Hapln2	NM_022031	0.37179999999999996	0.3546342
6446	Hapln3	ENSMUST00000032827	0.4125	0.39219667	Hapln3	NM_178255	0.773315	-0.2339958	Hapln3	NM_178255	0.88492016	0.0233	Hapln3	NM_178255	0.376	-0.4658576
6447	Hapln4	NM_177900	0.996	-0.00357533	Hapln4	NM_177900	0.748451	-0.18047623	Hapln4	NM_177900	0.48505613	-0.14	Hapln4	NM_177900	0.262	-0.47601640000000006
6448	Harbi1	NM_178724	0.3094	-0.78341733	Harbi1	ENSMUST00000140183	0.66163	-0.35564	Harbi1	ENSMUST00000140183	0.22322441	-0.353	Harbi1	NM_178724	0.6920000000000001	-0.19681310000000002
6449	Hars	NM_008214	0.6867	-0.29362333	Hars	NM_008214	0.42323	-0.42730886	Hars	NM_008214	0.00347924	0.877	Hars	NM_008214	0.50945	0.6925667000000001
6450	Hars2	ENSMUST00000152954	0.1582	-0.99644733	Hars2	NM_080636	0.502328	-0.66578	Hars2	NM_080636	0.05388043	-0.387	Hars2	NM_080636	0.6165	-0.41532195000000005
6451	Has1	NM_008215	0.7490000000000001	0.64575467	Has1	NM_008215	0.891101	0.10536137	Has1	NM_008215	0.79923404	0.0733	Has1	NM_008215	0.8240000000000001	-0.0687817
6452	Has2	NM_008216	0.6899	0.443393335	Has2	NM_008216	0.881164	-0.09928404	Has2	NM_008216	0.89252609	-0.04	Has2	NM_008216	0.7689999999999999	0.060085599999999996
6453	Has3	NM_008217	0.3766	-0.51087267	Has3	NM_008217	0.613233	-0.33017272	Has3	NM_008217	0.60876703	-0.113	Has3	NM_008217	0.0596	-0.5983196999999999
6454	Hat1	NM_026115	0.7443500000000001	-0.281123665	Hat1	NM_026115	0.66177	-0.48592803	Hat1	NM_026115	0.0041228	1.27	Hat1	NM_026115	0.0404	0.647274
6455	Haus1	NM_146089	0.5025	-0.86682933	Haus1	NM_146089	0.794558	-0.57593338	Haus1	NM_146089	0.04280394	1.05	Haus1	NM_146089	0.951	0.0314317
6456	Haus2	ENSMUST00000124187	0.8429	-0.48870267	Haus2	NM_001290807	0.43331099999999995	-0.80395036	Haus2	NM_001290807	0.10040797	-0.573	Haus2	NM_001290807	0.00901125	2.049560425
6457	Haus4	NM_145462	0.6394	-0.29979467	Haus4	NM_145462	0.586637	0.25029284	Haus4	NM_145462	0.33610881	0.187	Haus4	NM_145462	0.467	0.3688774
6458	Haus5	NM_027999	0.8153	-0.28530067	Haus5	NM_027999	0.936104	-0.036231	Haus5	NM_027999	0.453066025	0.21850000000000003	Haus5	NM_027999	0.341	0.23480050000000002
6459	Haus6	ENSMUST00000070607	0.5372	-0.63051233	Haus6	NM_173400	0.325631	-0.91712113	Haus6	NM_173400	0.01393489	0.667	Haus6	NM_173400	0.1095	0.7199608
6460	Haus7	NM_028633	0.4325	0.468833	Haus7	NM_028633	0.6764760000000001	-0.29136936	Haus7	NM_028633	0.0627471	0.627	Haus7	NM_028633	0.701	0.23350820000000003
6461	Haus8	ENSMUST00000035960	0.8824	-0.188457	Haus8	NM_001163042	0.708856	0.40941619	Haus8	NM_001163042	0.41317597	0.23	Haus8	NM_001163042	0.0955	0.6515688000000001
6462	Havcr1	NM_134248	0.6063	0.40571567	Havcr1	NM_001166631	0.690597	-0.23808046	Havcr1	NM_001166631	0.296116	-0.157	Havcr1	NM_001166631	0.542	0.15889205
6463	Havcr2	NM_134250	0.0421	4.43343667	Havcr2	NM_134250	0.002208	3.81845188	Havcr2	NM_134250	4.602e-05	4.43	Havcr2	NM_134250	1.54e-06	7.7456989
6464	Hax1	NM_011826	0.7346	-0.78823533	Hax1	NM_001282032	0.8286275000000001	0.10185003499999998	Hax1	NM_001282032	0.00611807	1.1349999999999998	Hax1	NM_001282032	0.1563	0.5112268499999999
6465	Hba-x	ENSMUST00000020531	0.9356	0.06645733	Hba-x	NM_010405	0.963268	-0.0449056	Hba-x	NM_010405	0.17888573	-0.37	Hba-x	NM_010405	0.635	-0.20000710000000002
6466	Hbb-b1	NM_008220	0.7231000000000001	1.9422611699999999	Hbb-b1	NM_001201391	0.5430299999999999	-1.301497115	Hbb-b1	NM_001201391	0.015075375	-5.1899999999999995	Hbb-b1	NM_001201391	0.0194	-1.8985663000000002
6467	Hbb-bh1	NM_008219	0.8313	0.19742833	Hbb-bh1	NM_008219	0.946738	-0.04579909	Hbb-bh1	NM_008219	0.21547138	-0.28	Hbb-bh1	NM_008219	0.6143333333333333	0.06479599999999998
6468	Hbb-y	ENSMUST00000033229	0.8601	-0.19327133	Hbb-y	NM_008221	0.938517	-0.06934908	Hbb-y	NM_008221	0.93974153	-0.0167	Hbb-y	NM_008221	0.289	0.05641006666666665
6469	Hbegf	NM_010415	0.4897	1.26004067	Hbegf	NM_010415	0.8459620000000001	0.19036512	Hbegf	NM_010415	0.00043366	2.97	Hbegf	NM_010415	0.04205	2.2082367499999997
6470	Hbp1	NM_153198	0.7484	-0.326894	Hbp1	NM_177993	0.726054	-0.21116791	Hbp1	NM_177993	0.01372118	-0.7829999999999999	Hbp1	NM_153198	0.2059375	0.06490950000000005
6471	Hbs1l	NM_019702	0.5859	-0.58298833	Hbs1l	NM_001145209	0.4713575	-0.8732150750000001	Hbs1l	NM_001145209	0.49843952	-0.32985	Hbs1l	NM_001042593	0.3679333333333333	0.18058349999999998
